nRun	rsrp1	rsrq1	rsrp2	rsrq2	rsrp3	rsrq3	region	throughput
3927	-96.2156	-8.74526	-92.2151	-4.74482	-102.58	-15.1092	inferior	3.7623712403682563
3928	-96.3634	-8.66054	-92.3902	-4.6873	-103.95	-16.2475	inferior	3.9494263985361
3929	-96.6495	-8.93069	-92.6969	-4.9781699999999995	-100.399	-12.6801	central	3.1247142963569994
3930	-96.9463	-9.06435	-99.6557	-11.7737	-92.98	-5.09802	superior	3.7625962484413358
3931	-96.2691	-8.8307	-92.1599	-4.721509999999999	-102.43700000000001	-14.9984	inferior	3.7612466035553194
3932	-96.9708	-9.025689999999999	-93.1112	-5.1660900000000005	-99.4838	-11.5387	central	2.9177022731014395
3933	-97.9666	-9.56193	-97.3068	-8.90218	-94.2502	-5.84551	superior	3.955758572232474
3934	-96.1209	-8.58254	-92.3343	-4.79586	-102.81700000000001	-15.279000000000002	inferior	3.7651857769957897
3935	-97.7991	-9.40223	-94.2109	-5.814019999999999	-97.5077	-9.11077	central	2.6518813884381127
3936	-97.1712	-9.20267	-99.2207	-11.2521	-93.1316	-5.163069999999999	superior	3.781025328208996
3937	-98.6208	-10.1098	-95.1389	-6.627839999999999	-95.8446	-7.3336	central	1.2564006399999998
3938	-97.7805	-9.48939	-93.8782	-5.58703	-97.8402	-9.54906	central	2.729712925822358
3939	-96.3543	-8.8628	-92.2915	-4.80005	-101.62100000000001	-14.1298	inferior	3.695628243573063
3940	-97.20700000000001	-9.11841	-93.3994	-5.31085	-98.9092	-10.8206	central	2.812634703635238
3941	-96.3293	-8.84106	-92.2867	-4.7984599999999995	-101.706	-14.2176	inferior	3.74601802316754
3942	-96.4597	-8.93026	-92.3549	-4.825480000000001	-101.238	-13.7086	inferior	3.452196768086916
3943	-97.6099	-9.31922	-98.0102	-9.71955	-93.8812	-5.59057	superior	3.9321477120384
3944	-96.9084	-9.115310000000001	-99.9018	-12.1087	-92.8023	-5.00922	superior	3.7613590369801306
3945	-97.9669	-9.56039	-97.3003	-8.89386	-94.2568	-5.85029	superior	3.957749322966304
3946	-96.4272	-8.9139	-92.3274	-4.81412	-101.361	-13.847999999999999	inferior	3.506347025728625
3947	-98.9245	-10.4553	-95.3889	-6.919689999999999	-95.3229	-6.85371	superior	4.082842402414094
3948	-97.2205	-9.0834	-93.5142	-5.37713	-98.7797	-10.6426	central	2.798559675815854
3949	-98.7737	-10.2809	-95.6197	-7.126869999999999	-95.2266	-6.73382	superior	4.060706747991094
3950	-97.4238	-9.18976	-93.7381	-5.50401	-98.3406	-10.1065	central	2.723220360992079
3951	-98.3005	-9.831489999999999	-96.67	-8.20101	-94.5883	-6.11937	superior	3.9953235685414095
3952	-97.6157	-9.295639999999999	-93.9667	-5.64668	-97.9229	-9.60287	central	2.7260463493947977
3953	-96.5491	-8.51716	-92.7513	-4.71936	-104.679	-16.6473	inferior	3.9971003904053672
3954	-97.4066	-9.2462	-93.5498	-5.3893699999999995	-98.5412	-10.3808	central	2.7546322059760375
3955	-96.1869	-8.54474	-92.4035	-4.7613900000000005	-103.52600000000001	-15.8841	inferior	3.7951663544974985
3956	-96.5403	-8.492280000000001	-92.7779	-4.7298800000000005	-104.694	-16.6458	inferior	3.9971003904053672
3957	-96.4657	-8.52254	-92.6673	-4.72412	-104.48200000000001	-16.5387	inferior	3.982551724792769
3958	-96.4631	-8.93175	-92.3583	-4.826890000000001	-101.225	-13.6933	inferior	3.4491686083166577
3959	-98.6185	-10.1294	-94.9077	-6.4186	-96.0716	-7.58246	central	2.3709983587745267
3960	-97.1822	-9.17805	-93.2089	-5.20477	-99.1292	-11.1251	central	2.8555278440307634
3961	-96.5081	-8.94655	-92.4107	-4.84914	-101.045	-13.4834	inferior	3.3783257262524833
3962	-96.9555	-9.050410000000001	-99.5926	-11.6875	-93.0275	-5.12242	superior	3.758662488686296
3963	-96.2914	-8.47872	-92.5733	-4.760619999999999	-104.085	-16.2727	inferior	3.950294319862117
3964	-98.6196	-10.1203	-95.0013	-6.50202	-95.98	-7.4807	central	2.357759035828519
3965	-98.6201	-10.1158	-95.9275	-7.4232	-95.0547	-6.55045	superior	4.044781895914365
3966	-96.1568	-8.64573	-92.2862	-4.77513	-102.729	-15.2183	inferior	3.7651857769957897
3967	-96.5845	-8.950569999999999	-100.713	-13.079	-92.54	-4.90604	superior	3.7471335701799573
3968	-96.4841	-8.57278	-92.6146	-4.70329	-104.45	-16.5389	inferior	3.9870946890120442
3969	-98.7734	-10.2839	-95.1564	-6.666939999999999	-95.6892	-7.1997800000000005	central	1.24331072
3970	-96.3552	-8.86357	-92.2918	-4.80014	-101.618	-14.1265	inferior	3.6865332048130646
3971	-98.4611	-9.97739	-94.7456	-6.26195	-96.3712	-7.887519999999999	central	2.4363249824288293
3972	-97.7945	-9.42422	-97.5964	-9.22613	-94.1219	-5.75156	superior	3.9510385561008694
3973	-96.9198	-9.10108	-92.8528	-5.03407	-99.83	-12.0112	central	3.0075247202908355
3974	-98.6185	-10.1294	-94.9074	-6.4183	-96.0719	-7.58283	central	2.3487369594068666
3975	-98.3035	-9.81068	-96.5465	-8.05371	-94.7151	-6.2222599999999995	superior	3.996592565771294
3976	-98.7731	-10.2859	-95.12	-6.6327300000000005	-95.7251	-7.237830000000001	central	1.2480601599999999
3977	-96.2965	-8.80958	-92.2855	-4.79863	-101.81299999999999	-14.3264	inferior	3.7434547839979055
3978	-96.6597	-8.925460000000001	-100.346	-12.6123	-92.7261	-4.9919199999999995	superior	3.7406726301426056
3979	-96.6145	-8.94422	-100.572	-12.902000000000001	-92.6064	-4.93618	superior	3.7445688046638557
3980	-97.3935	-9.28738	-98.6835	-10.5774	-93.4183	-5.31224	superior	3.8025064141113476
3981	-97.6052	-9.337760000000001	-93.8159	-5.54847	-98.0771	-9.80959	central	2.7704619964287365
3982	-96.4225	-8.9112	-92.3241	-4.81276	-101.37899999999999	-13.8674	inferior	3.517226227180357
3983	-97.5937	-9.382719999999999	-98.234	-10.023	-93.6637	-5.45273	superior	3.9321477120384
3984	-96.9572	-9.04769	-99.5804	-11.6709	-93.0368	-5.1272	superior	3.7559698039765856
3985	-97.1866	-9.167869999999999	-93.2411	-5.22233	-99.0916	-11.0729	central	2.8520974384662985
3986	-96.5749	-8.95163	-100.757	-13.1335	-92.5206	-4.89737	superior	3.7471335701799573
3987	-97.7862	-9.46355	-93.9717	-5.64905	-97.7465	-9.4239	central	2.714818442684848
3988	-97.6168	-9.29086	-97.9048	-9.57886	-93.9844	-5.65845	superior	3.9309193035948025
3989	-98.6207	-10.1108	-95.1237	-6.613760000000001	-95.8596	-7.3497	central	1.2564006399999998
3990	-96.4458	-8.923789999999999	-92.3422	-4.820209999999999	-101.291	-13.7693	inferior	3.48112576460531
3991	-98.1387	-9.675510000000001	-96.895	-8.43181	-94.5116	-6.0483400000000005	superior	3.977390386299196
3992	-97.2041	-9.12557	-93.3762	-5.2977	-98.9356	-10.857000000000001	central	2.815529713969896
3993	-96.9295	-9.08825	-92.8977	-5.05639	-99.7675	-11.9263	central	2.9927178196745876
3994	-97.9679	-9.554780000000001	-97.2764	-8.86329	-94.2811	-5.86795	superior	3.955758572232474
3995	-96.18	-8.52941	-92.41799999999999	-4.76739	-103.54	-15.8897	inferior	3.79230683451828
3996	-96.2549	-8.78192	-92.1711	-4.69808	-102.95	-15.4773	inferior	3.776372820009544
3997	-96.3866	-8.52759	-92.5894	-4.73037	-104.272	-16.4127	inferior	3.9727440635744524
3998	-96.2892	-8.47337	-92.5787	-4.76285	-104.089	-16.2734	inferior	3.9494263985361
3999	-96.9718	-9.02407	-99.4769	-11.5292	-93.1167	-5.16896	superior	3.7584379508409724
4000	-96.5495	-8.9522	-100.87	-13.2723	-92.47399999999999	-4.87667	superior	3.7454604987036797
4001	-97.9599	-9.59784	-94.1027	-5.74064	-97.45200000000001	-9.08995	central	2.67613347795572
4002	-97.1737	-9.1973	-99.2007	-11.2243	-93.1485	-5.17207	superior	3.781025328208996
4003	-98.1331	-9.71002	-94.3428	-5.91971	-97.0598	-8.63669	central	2.578624095743591
4004	-98.9245	-10.4552	-95.3741	-6.904839999999999	-95.3377	-6.8684199999999995	superior	4.099736739215431
4005	-97.7903	-9.444230000000001	-94.0441	-5.69808	-97.67399999999999	-9.32795	central	2.70135508802061
4006	-96.2884	-8.64056	-92.35600000000001	-4.7082	-103.715	-16.0671	inferior	3.922341887961696
4007	-96.2809	-8.79354	-92.2869	-4.79956	-101.863	-14.3757	inferior	3.744345947490113
4008	-97.4119	-9.22918	-98.4815	-10.2988	-93.6055	-5.42277	superior	3.8027362484927054
4009	-97.79700000000001	-9.41227	-97.5487	-9.16394	-94.1697	-5.7849699999999995	superior	3.946329790403668
4010	-96.6866	-8.908719999999999	-92.8098	-5.031969999999999	-100.20299999999999	-12.4252	central	3.076506601466993
4011	-96.2988	-8.79152	-92.1773	-4.670030000000001	-103.287	-15.7796	inferior	3.8036558639223004
4012	-98.7734	-10.2838	-95.1586	-6.66908	-95.68700000000001	-7.197430000000001	central	1.24388992
4013	-96.4108	-8.904119999999999	-92.3164	-4.80965	-101.421	-13.9148	inferior	3.53203555919843
4014	-96.6566	-8.92708	-100.36200000000001	-12.6326	-92.7173	-4.98775	superior	3.743232059401876
4015	-96.7377	-8.86477	-92.9982	-5.12528	-99.9092	-12.0363	central	3.0115556661824083
4016	-98.1391	-9.67297	-94.5248	-6.058669999999999	-96.8821	-8.41589	central	2.5357015899885136
4017	-97.6136	-9.30396	-93.9362	-5.62655	-97.954	-9.6443	central	2.7375521330777715
4018	-97.4142	-9.22187	-93.6297	-5.4374	-98.4557	-10.2634	central	2.743820092413501
4019	-96.7245	-8.87774	-92.9454	-5.098669999999999	-99.9884	-12.1416	central	3.0320196818802847
4020	-96.9635	-9.03778	-99.5366	-11.6109	-93.0703	-5.14464	superior	3.761696377589305
4021	-98.4635	-9.95916	-94.8863	-6.3819	-96.2341	-7.7297199999999995	central	2.3974712341451987
4022	-97.9696	-9.545819999999999	-97.2376	-8.81381	-94.3206	-5.89686	superior	3.956753697199153
4023	-96.465	-8.93252	-92.3601	-4.82766	-101.21799999999999	-13.6851	inferior	3.4537128427524495
4024	-97.2094	-9.112260000000001	-98.8865	-10.7894	-93.4194	-5.32226	superior	3.7837540708041772
4025	-97.7952	-9.42102	-94.1346	-5.76039	-97.5837	-9.20958	central	2.676816644329568
4026	-96.9095	-9.11398	-92.8071	-5.01156	-99.8949	-12.0994	central	3.018925578393526
4027	-97.60600000000001	-9.33478	-98.0664	-9.79523	-93.8263	-5.55512	superior	3.9311649238786432
4028	-98.4632	-9.9612	-94.8692	-6.36713	-96.2508	-7.74873	central	2.3988881496041228
4029	-96.6063	-8.94641	-100.611	-12.9512	-92.5874	-4.9275	superior	3.7439003127129262
4030	-96.2267	-8.72687	-92.2162	-4.71643	-103.01700000000001	-15.5175	inferior	3.785233784869187
4031	-96.6157	-8.94387	-92.6093	-4.9375	-100.566	-12.8946	central	3.1853054198415314
4032	-96.6817	-8.91211	-100.23	-12.4603	-92.7938	-5.02421	superior	3.743232059401876
4033	-98.7739	-10.279000000000002	-95.5589	-7.063960000000001	-95.2879	-6.79295	superior	4.063591797190376
4034	-98.3	-9.83467	-96.6876	-8.22224	-94.5703	-6.10492	superior	3.9953235685414095
4035	-96.4298	-8.64166	-92.4722	-4.684069999999999	-104.194	-16.4058	inferior	3.9731203880000376
4036	-96.9524	-9.05518	-99.61399999999999	-11.7168	-93.0113	-5.11405	superior	3.761696377589305
4037	-97.9649	-9.57124	-94.2108	-5.81717	-97.3456	-8.95195	central	2.639753288438542
4038	-97.4058	-9.24905	-98.5512	-10.3945	-93.5406	-5.38387	superior	3.8029661106594412
4039	-98.4607	-9.98016	-96.39	-7.90947	-94.7263	-6.2457400000000005	superior	4.01700671368052
4040	-98.9245	-10.4557	-95.4263	-6.95754	-95.2854	-6.81659	superior	4.082842402414094
4041	-96.3507	-8.85985	-92.2906	-4.79973	-101.633	-14.1425	inferior	3.704004874731757
4042	-98.1389	-9.67423	-96.8885	-8.4238	-94.5182	-6.05353	superior	3.9739987556493204
4043	-96.5721	-8.95185	-92.5152	-4.89494	-100.76899999999999	-13.1491	central	3.2795329441200995
4044	-97.9709	-9.5385	-94.3536	-5.921209999999999	-97.2051	-8.772680000000001	central	2.606452895848869
4045	-96.3701	-8.87551	-92.2965	-4.80187	-101.56700000000001	-14.0719	inferior	3.6063385791792175
4046	-96.4045	-8.57488	-92.5406	-4.71096	-104.24	-16.41	inferior	3.9681085837004613
4047	-96.6728	-8.91785	-100.27799999999999	-12.5227	-92.7656	-5.0107099999999996	superior	3.7423414259839216
4048	-97.9733	-9.5253	-97.1448	-8.696760000000001	-94.4149	-5.96694	superior	3.956131685431411
4049	-96.3201	-8.5512	-92.4997	-4.73082	-104.03200000000001	-16.2633	inferior	3.949550363946251
4050	-98.1371	-9.68525	-94.4618	-6.0099	-96.9436	-8.49173	central	2.553143413683954
4051	-97.2168	-9.09309	-93.4821	-5.35844	-98.8156	-10.6919	central	2.808491376712772
4052	-96.1551	-8.640410000000001	-92.3395	-4.82484	-102.23899999999999	-14.7245	inferior	3.74601802316754
4053	-96.9922	-8.98816	-99.3242	-11.3203	-93.2378	-5.23381	superior	3.7614714771269964
4054	-96.6079	-8.946019999999999	-92.5911	-4.9291599999999995	-100.604	-12.9417	central	3.130233344942534
4055	-96.2396	-8.52412	-92.4697	-4.75415	-103.811	-16.0956	inferior	3.8194735931471797
4056	-96.7078	-8.892439999999999	-100.085	-12.2692	-92.8832	-5.067769999999999	superior	3.7445688046638557
4057	-96.9904	-8.99136	-93.227	-5.2279599999999995	-99.3376	-11.3386	central	2.8799055206776507
4058	-97.971	-9.53775	-97.2017	-8.76844	-94.35700000000001	-5.9237400000000004	superior	3.9578738114185597
4059	-96.71799999999999	-8.88369	-92.9205	-5.08627	-100.02600000000001	-12.1921	central	3.0361898603145034
4060	-96.5895	-8.94983	-100.69	-13.0501	-92.5505	-4.91075	superior	3.7478032173610014
4061	-96.1506	-8.63429	-92.3426	-4.8262599999999996	-102.25200000000001	-14.7354	inferior	3.7471335701799573
4062	-96.1615	-8.65391	-92.2801	-4.772530000000001	-102.71799999999999	-15.21	inferior	3.7632714341684586
4063	-97.4055	-9.24972	-93.5384	-5.38258	-98.5535	-10.3977	central	2.7693034986827945
4064	-96.9276	-9.0908	-92.8888	-5.05196	-99.7798	-11.9429	central	2.9905129040001333
4065	-97.3948	-9.28326	-98.6694	-10.5578	-93.4313	-5.31974	superior	3.801013167553264
4066	-96.2862	-8.79906	-92.2863	-4.799180000000001	-101.846	-14.3591	inferior	3.7480264862787855
4067	-96.3069	-8.81992	-92.2853	-4.79831	-101.78	-14.2926	inferior	3.744345947490113
4068	-96.9888	-8.99427	-93.2172	-5.22265	-99.3498	-11.3553	central	2.8840640764994006
4069	-98.7739	-10.2795	-95.5783	-7.083939999999999	-95.2684	-6.77402	superior	4.061230997643869
4070	-98.2983	-9.84598	-94.508	-6.05566	-96.7481	-8.29572	central	2.5198582156803844
4071	-96.1991	-8.672419999999999	-92.2619	-4.735180000000001	-103.081	-15.5545	inferior	3.778187070060443
4072	-96.6933	-8.9039	-92.8322	-5.04281	-100.166	-12.377	central	3.076807511737089
4073	-96.5248	-8.94978	-92.4343	-4.85936	-100.976	-13.4005	inferior	3.3445622242305038
4074	-98.9245	-10.4552	-95.3495	-6.880210000000001	-95.3623	-6.893	central	1.20207168
4075	-97.405	-9.251380000000001	-98.5593	-10.4057	-93.53299999999999	-5.37939	superior	3.8020468286846083
4076	-96.6424	-8.93396	-92.6776	-4.9690900000000005	-100.435	-12.7261	central	3.144863162630277
4077	-97.1896	-9.160739999999999	-93.2637	-5.23477	-99.0652	-11.0363	central	2.84224064909162
4078	-98.774	-10.2785	-95.3071	-6.811660000000001	-95.5398	-7.04435	central	1.2189843200000001
4079	-96.5905	-8.94967	-92.5526	-4.91169	-100.685	-13.0444	central	3.1351468792824218
4080	-96.9867	-8.99801	-99.3656	-11.3769	-93.2046	-5.21583	superior	3.7619213049470677
4081	-96.3808	-8.70439	-92.3467	-4.670319999999999	-103.917	-16.2405	inferior	3.9494263985361
4082	-98.1386	-9.676160000000001	-94.5082	-6.045719999999999	-96.8983	-8.43587	central	2.5439039281887474
4083	-96.2421	-8.75698	-92.1914	-4.70631	-102.98100000000001	-15.4959	inferior	3.785233784869187
4084	-96.6564	-8.92717	-92.7168	-4.98749	-100.363	-12.6339	central	3.128365571080503
4085	-97.2182	-9.08939	-93.4944	-5.36555	-98.8019	-10.6731	central	2.7892543242278682
4086	-96.9914	-8.98953	-99.3299	-11.3281	-93.2332	-5.23131	superior	3.7607969370645673
4087	-96.5568	-8.95236	-92.4867	-4.8823	-100.838	-13.2332	central	3.2945597360772916
4088	-97.2249	-9.07163	-93.5534	-5.40017	-98.7359	-10.5827	central	2.791543890085657
4089	-96.1784	-8.68292	-92.2589	-4.76345	-102.675	-15.1797	inferior	3.7623712403682563
4090	-98.7733	-10.2846	-95.7031	-7.21444	-95.1423	-6.6537	superior	4.061230997643869
4091	-96.7096	-8.89093	-92.8897	-5.07099	-100.074	-12.2556	central	3.052319395693296
4092	-98.1415	-9.65813	-96.8033	-8.3199	-94.6054	-6.12202	superior	3.978396425962989
4093	-96.9747	-9.01918	-99.4557	-11.5002	-93.1332	-5.1777	superior	3.764284667231079
4094	-97.6002	-9.35752	-98.1469	-9.90421	-93.74799999999999	-5.50534	superior	3.934237769321923
4095	-96.9176	-9.1039	-92.8429	-5.02915	-99.844	-12.0303	central	3.0058004734592867
4096	-96.3687	-8.874419999999999	-92.296	-4.80168	-101.571	-14.0771	inferior	3.6272342829798703
4097	-96.6576	-8.92656	-92.7201	-4.98907	-100.35700000000001	-12.6261	central	3.0517271737311464
4098	-96.5685	-8.952069999999999	-92.5083	-4.891859999999999	-100.786	-13.1692	central	3.3044229102655005
4099	-96.9805	-9.009039999999999	-99.4124	-11.4409	-93.1674	-5.195880000000001	superior	3.7619213049470677
4100	-98.4608	-9.97996	-96.3887	-7.90787	-94.7277	-6.24691	superior	4.015981054573425
4101	-97.1932	-9.15219	-99.0337	-10.9927	-93.2909	-5.24981	superior	3.782730330897274
4102	-97.6063	-9.33337	-93.8312	-5.55829	-98.0614	-9.78841	central	2.777801276433228
4103	-96.5754	-8.95158	-92.5217	-4.89784	-100.75399999999999	-13.1305	central	3.2686284289276806
4104	-98.4625	-9.96664	-94.8255	-6.3295900000000005	-96.2934	-7.79754	central	2.416161879945697
4105	-96.3788	-8.69937	-92.3517	-4.67225	-103.921	-16.2413	inferior	3.9488066881949218
4106	-96.2228	-8.62482	-92.3287	-4.73065	-103.45100000000001	-15.8532	inferior	3.8034259183691974
4107	-96.6092	-8.945689999999999	-100.598	-12.9341	-92.594	-4.93049	superior	3.742230126605619
4108	-96.6574	-8.92665	-100.35799999999999	-12.6272	-92.7196	-4.98885	superior	3.7423414259839216
4109	-98.4603	-9.98335	-94.7045	-6.22754	-96.4112	-7.9343	central	2.4755866845046035
4110	-96.3524	-8.632610000000001	-92.41799999999999	-4.69825	-103.971	-16.2517	inferior	3.9504183397640973
4111	-96.571	-8.95193	-92.5131	-4.8939900000000005	-100.774	-13.1554	central	3.281414489125333
4112	-98.4634	-9.960339999999999	-96.2438	-7.74078	-94.8763	-6.3733	superior	4.016109233317694
4113	-96.9599	-9.04345	-93.0511	-5.13466	-99.5616	-11.6451	central	2.9406128987779883
4114	-98.1377	-9.68162	-94.4801	-6.02399	-96.9258	-8.46964	central	2.5407705354979404
4115	-96.4941	-8.600480000000001	-92.5856	-4.69196	-104.43299999999999	-16.539	inferior	3.9836864950088806
4116	-98.6194	-10.1221	-94.9818	-6.48452	-95.999	-7.501760000000001	central	2.3296900081649885
4117	-96.3149	-8.82766	-92.2855	-4.79823	-101.75299999999999	-14.2662	inferior	3.744345947490113
4118	-97.1963	-9.14482	-93.3144	-5.2629	-99.0066	-10.9551	central	2.8328981405809928
4119	-96.20299999999999	-8.68013	-92.2554	-4.73249	-103.072	-15.5494	inferior	3.7834127626052
4120	-96.4814	-8.93881	-92.3776	-4.83504	-101.15299999999999	-13.6103	inferior	3.4256927391032095
4121	-96.665	-8.92248	-92.7419	-4.99942	-100.319	-12.5761	central	3.1150448086349463
4122	-98.134	-9.70474	-94.3673	-5.9381	-97.0358	-8.60662	central	2.5655850749311857
4123	-97.7942	-9.42586	-94.1154	-5.74705	-97.6029	-9.234589999999999	central	2.6864750843332335
4124	-98.2996	-9.837069999999999	-96.7007	-8.23816	-94.5567	-6.09416	superior	3.9953235685414095
4125	-97.617	-9.29025	-93.9867	-5.65996	-97.9025	-9.57579	central	2.7319650615201234
4126	-96.9521	-9.05568	-99.6163	-11.7199	-93.0096	-5.113180000000001	superior	3.762146259205109
4127	-96.1778	-8.5245	-92.4226	-4.76932	-103.545	-15.8915	inferior	3.7960823118764533
4128	-97.9661	-9.564860000000001	-97.3191	-8.91796	-94.2377	-5.83648	superior	3.9551368732731715
4129	-98.4631	-9.9622	-96.2588	-7.75793	-94.8609	-6.36	superior	4.022914435339743
4130	-98.774	-10.2783	-95.3166	-6.820930000000001	-95.5303	-7.034689999999999	central	1.21759424
4131	-96.2739	-8.81822	-92.14200000000001	-4.68634	-102.905	-15.449000000000002	inferior	3.7772797271862175
4132	-96.9305	-9.08686	-99.7609	-11.9172	-92.9025	-5.05881	superior	3.7613590369801306
4133	-97.9691	-9.5482	-94.31	-5.88909	-97.24799999999999	-8.82705	central	2.6113211306188515
4134	-97.1764	-9.19133	-93.1672	-5.18213	-99.1785	-11.1935	central	2.866586931115318
4135	-96.3865	-8.52719	-92.5898	-4.73054	-104.272	-16.4128	inferior	3.9661074005314236
4136	-96.3365	-8.847560000000001	-92.2877	-4.79876	-101.682	-14.1927	inferior	3.7434547839979055
4137	-96.9208	-9.09988	-99.8241	-12.0032	-92.85700000000001	-5.03616	superior	3.7613590369801306
4138	-96.2868	-8.842789999999999	-92.1226	-4.67856	-102.87299999999999	-15.429	inferior	3.7772797271862175
4139	-96.2127	-8.69939	-92.2391	-4.72582	-103.05	-15.5365	inferior	3.7834127626052
4140	-96.6486	-8.93112	-100.40299999999999	-12.686	-92.6945	-4.97699	superior	3.742230126605619
4141	-97.6063	-9.33332	-93.8314	-5.5584	-98.0612	-9.78817	central	2.762918705988525
4142	-98.6193	-10.1225	-94.9774	-6.48053	-96.0034	-7.5065800000000005	central	2.3363949487616074
4143	-96.712	-8.88895	-100.061	-12.2381	-92.8982	-5.0751800000000005	superior	3.7420075477084764
4144	-98.4607	-9.98072	-94.7225	-6.24252	-96.3938	-7.9138399999999995	central	2.4465094755998686
